
#################################################################
Log started at 2025-06-16_16-27-12.465813 
#################################################################
IMU initialized succesfully
PPS initialized succesfully
Stream initialized successfully
Stream synced
Acceleration: X=0.377544, Y=0.090683, Z=9.781774 m/s^2 Time of Week: 4.432000, Week Number: 0
Acceleration: X=0.401568, Y=0.084106, Z=9.803134 m/s^2 Time of Week: 5.182000, Week Number: 0
Acceleration: X=0.405040, Y=0.086022, Z=9.803957 m/s^2 Time of Week: 5.185000, Week Number: 0
Acceleration: X=0.395830, Y=0.088117, Z=9.795798 m/s^2 Time of Week: 5.188000, Week Number: 0
Acceleration: X=0.395006, Y=0.089778, Z=9.795169 m/s^2 Time of Week: 5.191000, Week Number: 0
Acceleration: X=0.395063, Y=0.087124, Z=9.796276 m/s^2 Time of Week: 5.194000, Week Number: 0
Acceleration: X=0.390342, Y=0.086892, Z=9.800948 m/s^2 Time of Week: 5.197000, Week Number: 0
Acceleration: X=0.384756, Y=0.091990, Z=9.797743 m/s^2 Time of Week: 5.200000, Week Number: 0
Acceleration: X=0.387730, Y=0.091154, Z=9.799448 m/s^2 Time of Week: 5.203000, Week Number: 0
Acceleration: X=0.382960, Y=0.086538, Z=9.793000 m/s^2 Time of Week: 5.206000, Week Number: 0
Acceleration: X=0.378328, Y=0.086251, Z=9.797456 m/s^2 Time of Week: 5.209000, Week Number: 0
Acceleration: X=0.382751, Y=0.086627, Z=9.793301 m/s^2 Time of Week: 5.212000, Week Number: 0
Acceleration: X=0.387567, Y=0.079245, Z=9.796300 m/s^2 Time of Week: 5.215000, Week Number: 0
Acceleration: X=0.378942, Y=0.079805, Z=9.795729 m/s^2 Time of Week: 5.218000, Week Number: 0
Acceleration: X=0.382464, Y=0.082010, Z=9.784886 m/s^2 Time of Week: 5.221000, Week Number: 0
Acceleration: X=0.385706, Y=0.076240, Z=9.782734 m/s^2 Time of Week: 5.224000, Week Number: 0
Acceleration: X=0.387655, Y=0.083563, Z=9.795497 m/s^2 Time of Week: 5.227000, Week Number: 0
Acceleration: X=0.385979, Y=0.077160, Z=9.796400 m/s^2 Time of Week: 5.230000, Week Number: 0
Acceleration: X=0.394710, Y=0.081327, Z=9.803004 m/s^2 Time of Week: 5.233000, Week Number: 0
Acceleration: X=0.398404, Y=0.082893, Z=9.804457 m/s^2 Time of Week: 5.236000, Week Number: 0
Acceleration: X=0.402508, Y=0.080915, Z=9.798201 m/s^2 Time of Week: 5.239000, Week Number: 0
Acceleration: X=0.406207, Y=0.085837, Z=9.798006 m/s^2 Time of Week: 5.242000, Week Number: 0
Acceleration: X=0.396237, Y=0.085928, Z=9.799639 m/s^2 Time of Week: 5.245000, Week Number: 0
Acceleration: X=0.404173, Y=0.093347, Z=9.806364 m/s^2 Time of Week: 5.248000, Week Number: 0
Acceleration: X=0.411377, Y=0.089135, Z=9.795222 m/s^2 Time of Week: 5.251000, Week Number: 0
Acceleration: X=0.406944, Y=0.088644, Z=9.795330 m/s^2 Time of Week: 5.254000, Week Number: 0
Acceleration: X=0.401997, Y=0.089695, Z=9.799674 m/s^2 Time of Week: 5.257000, Week Number: 0
Acceleration: X=0.412213, Y=0.097729, Z=9.802334 m/s^2 Time of Week: 5.260000, Week Number: 0
Acceleration: X=0.404665, Y=0.092110, Z=9.808768 m/s^2 Time of Week: 5.263000, Week Number: 0
Acceleration: X=0.401447, Y=0.089387, Z=9.807332 m/s^2 Time of Week: 5.266000, Week Number: 0
Acceleration: X=0.403788, Y=0.089161, Z=9.812318 m/s^2 Time of Week: 5.269000, Week Number: 0
Acceleration: X=0.405543, Y=0.087772, Z=9.804953 m/s^2 Time of Week: 5.272000, Week Number: 0
Acceleration: X=0.402599, Y=0.089471, Z=9.802453 m/s^2 Time of Week: 5.275000, Week Number: 0
Acceleration: X=0.408688, Y=0.087229, Z=9.797645 m/s^2 Time of Week: 5.278000, Week Number: 0
Acceleration: X=0.401103, Y=0.086706, Z=9.804623 m/s^2 Time of Week: 5.281000, Week Number: 0
Acceleration: X=0.406655, Y=0.081852, Z=9.804135 m/s^2 Time of Week: 5.284000, Week Number: 0
Acceleration: X=0.405041, Y=0.083780, Z=9.800804 m/s^2 Time of Week: 5.287000, Week Number: 0
Acceleration: X=0.403748, Y=0.082116, Z=9.801450 m/s^2 Time of Week: 5.290000, Week Number: 0
Acceleration: X=0.397402, Y=0.073523, Z=9.795783 m/s^2 Time of Week: 5.293000, Week Number: 0
Acceleration: X=0.393455, Y=0.079634, Z=9.803231 m/s^2 Time of Week: 5.296000, Week Number: 0
Acceleration: X=0.402177, Y=0.077314, Z=9.802610 m/s^2 Time of Week: 5.299000, Week Number: 0
Acceleration: X=0.399590, Y=0.077688, Z=9.802243 m/s^2 Time of Week: 5.302000, Week Number: 0
Acceleration: X=0.392078, Y=0.083894, Z=9.797945 m/s^2 Time of Week: 5.305000, Week Number: 0
Acceleration: X=0.391430, Y=0.085138, Z=9.790371 m/s^2 Time of Week: 5.308000, Week Number: 0
Acceleration: X=0.392606, Y=0.082731, Z=9.795995 m/s^2 Time of Week: 5.311000, Week Number: 0
Acceleration: X=0.393726, Y=0.091024, Z=9.799491 m/s^2 Time of Week: 5.314000, Week Number: 0
Acceleration: X=0.393290, Y=0.090180, Z=9.800103 m/s^2 Time of Week: 5.317000, Week Number: 0
Acceleration: X=0.385391, Y=0.086949, Z=9.797518 m/s^2 Time of Week: 5.320000, Week Number: 0
Acceleration: X=0.388407, Y=0.083953, Z=9.789192 m/s^2 Time of Week: 5.323000, Week Number: 0
Acceleration: X=0.390015, Y=0.090665, Z=9.793390 m/s^2 Time of Week: 5.326000, Week Number: 0
Acceleration: X=0.386991, Y=0.096212, Z=9.795345 m/s^2 Time of Week: 5.329000, Week Number: 0
Acceleration: X=0.390418, Y=0.093472, Z=9.805515 m/s^2 Time of Week: 5.332000, Week Number: 0
Acceleration: X=0.391734, Y=0.091410, Z=9.801315 m/s^2 Time of Week: 5.335000, Week Number: 0
Acceleration: X=0.390427, Y=0.091887, Z=9.794874 m/s^2 Time of Week: 5.338000, Week Number: 0
Acceleration: X=0.393746, Y=0.088674, Z=9.794825 m/s^2 Time of Week: 5.341000, Week Number: 0
Acceleration: X=0.398326, Y=0.092181, Z=9.796448 m/s^2 Time of Week: 5.344000, Week Number: 0
Acceleration: X=0.394228, Y=0.086910, Z=9.802665 m/s^2 Time of Week: 5.347000, Week Number: 0
Acceleration: X=0.399768, Y=0.080777, Z=9.799744 m/s^2 Time of Week: 5.350000, Week Number: 0
Acceleration: X=0.390256, Y=0.080658, Z=9.793780 m/s^2 Time of Week: 5.353000, Week Number: 0
Acceleration: X=0.398221, Y=0.074252, Z=9.796153 m/s^2 Time of Week: 5.356000, Week Number: 0
Acceleration: X=0.403613, Y=0.077232, Z=9.806140 m/s^2 Time of Week: 5.359000, Week Number: 0
Acceleration: X=0.400865, Y=0.070499, Z=9.810545 m/s^2 Time of Week: 5.362000, Week Number: 0
Acceleration: X=0.409708, Y=0.073928, Z=9.808792 m/s^2 Time of Week: 5.365000, Week Number: 0
Acceleration: X=0.401440, Y=0.078446, Z=9.809578 m/s^2 Time of Week: 5.368000, Week Number: 0
Acceleration: X=0.407779, Y=0.077357, Z=9.802886 m/s^2 Time of Week: 5.371000, Week Number: 0
Acceleration: X=0.410278, Y=0.083860, Z=9.796021 m/s^2 Time of Week: 5.374000, Week Number: 0
Acceleration: X=0.408585, Y=0.087250, Z=9.801604 m/s^2 Time of Week: 5.377000, Week Number: 0
Acceleration: X=0.405407, Y=0.088601, Z=9.806595 m/s^2 Time of Week: 5.380000, Week Number: 0
Acceleration: X=0.404219, Y=0.088100, Z=9.806642 m/s^2 Time of Week: 5.383000, Week Number: 0
Acceleration: X=0.401631, Y=0.088230, Z=9.799891 m/s^2 Time of Week: 5.386000, Week Number: 0
Acceleration: X=0.397721, Y=0.088579, Z=9.798464 m/s^2 Time of Week: 5.389000, Week Number: 0
Acceleration: X=0.389433, Y=0.092671, Z=9.799846 m/s^2 Time of Week: 5.392000, Week Number: 0
Acceleration: X=0.386943, Y=0.095602, Z=9.797603 m/s^2 Time of Week: 5.395000, Week Number: 0
Acceleration: X=0.387075, Y=0.091487, Z=9.803519 m/s^2 Time of Week: 5.398000, Week Number: 0
Acceleration: X=0.391443, Y=0.088215, Z=9.802489 m/s^2 Time of Week: 5.401000, Week Number: 0
Acceleration: X=0.398275, Y=0.093349, Z=9.794315 m/s^2 Time of Week: 5.404000, Week Number: 0
Acceleration: X=0.398337, Y=0.087673, Z=9.796160 m/s^2 Time of Week: 5.407000, Week Number: 0
Acceleration: X=0.395414, Y=0.082205, Z=9.787448 m/s^2 Time of Week: 5.410000, Week Number: 0
Acceleration: X=0.404444, Y=0.085605, Z=9.794152 m/s^2 Time of Week: 5.413000, Week Number: 0
Acceleration: X=0.396378, Y=0.085754, Z=9.800797 m/s^2 Time of Week: 5.416000, Week Number: 0
Acceleration: X=0.399769, Y=0.079154, Z=9.799269 m/s^2 Time of Week: 5.419000, Week Number: 0
Acceleration: X=0.398947, Y=0.078067, Z=9.793294 m/s^2 Time of Week: 5.422000, Week Number: 0
Acceleration: X=0.398622, Y=0.080807, Z=9.797890 m/s^2 Time of Week: 5.425000, Week Number: 0
Acceleration: X=0.397387, Y=0.079354, Z=9.811096 m/s^2 Time of Week: 5.428000, Week Number: 0
Acceleration: X=0.400336, Y=0.075286, Z=9.801050 m/s^2 Time of Week: 5.431000, Week Number: 0
Acceleration: X=0.399710, Y=0.073551, Z=9.805852 m/s^2 Time of Week: 5.434000, Week Number: 0
Acceleration: X=0.402284, Y=0.081547, Z=9.806208 m/s^2 Time of Week: 5.437000, Week Number: 0
Acceleration: X=0.405478, Y=0.087929, Z=9.805295 m/s^2 Time of Week: 5.440000, Week Number: 0
Acceleration: X=0.401974, Y=0.083695, Z=9.804314 m/s^2 Time of Week: 5.443000, Week Number: 0
Acceleration: X=0.392542, Y=0.089739, Z=9.798738 m/s^2 Time of Week: 5.446000, Week Number: 0
Acceleration: X=0.397526, Y=0.091596, Z=9.796444 m/s^2 Time of Week: 5.449000, Week Number: 0
Acceleration: X=0.398156, Y=0.091855, Z=9.802190 m/s^2 Time of Week: 5.452000, Week Number: 0
Acceleration: X=0.395360, Y=0.094552, Z=9.804005 m/s^2 Time of Week: 5.455000, Week Number: 0
Acceleration: X=0.391305, Y=0.091873, Z=9.802313 m/s^2 Time of Week: 5.458000, Week Number: 0
Acceleration: X=0.388841, Y=0.085809, Z=9.795639 m/s^2 Time of Week: 5.461000, Week Number: 0
Acceleration: X=0.390023, Y=0.092483, Z=9.789905 m/s^2 Time of Week: 5.464000, Week Number: 0
Acceleration: X=0.386789, Y=0.085668, Z=9.785506 m/s^2 Time of Week: 5.467000, Week Number: 0
Acceleration: X=0.388096, Y=0.092202, Z=9.789569 m/s^2 Time of Week: 5.470000, Week Number: 0
Acceleration: X=0.392115, Y=0.087147, Z=9.788834 m/s^2 Time of Week: 5.473000, Week Number: 0
Acceleration: X=0.394498, Y=0.090322, Z=9.795185 m/s^2 Time of Week: 5.476000, Week Number: 0
Acceleration: X=0.398910, Y=0.081202, Z=9.802384 m/s^2 Time of Week: 5.479000, Week Number: 0
Acceleration: X=0.397541, Y=0.085936, Z=9.804513 m/s^2 Time of Week: 5.482000, Week Number: 0
Acceleration: X=0.397872, Y=0.081841, Z=9.796907 m/s^2 Time of Week: 5.485000, Week Number: 0
Acceleration: X=0.404206, Y=0.083605, Z=9.796139 m/s^2 Time of Week: 5.488000, Week Number: 0
Acceleration: X=0.404154, Y=0.085034, Z=9.805072 m/s^2 Time of Week: 5.491000, Week Number: 0
Acceleration: X=0.400097, Y=0.091704, Z=9.798964 m/s^2 Time of Week: 5.494000, Week Number: 0
Acceleration: X=0.402737, Y=0.088199, Z=9.792317 m/s^2 Time of Week: 5.497000, Week Number: 0
Acceleration: X=0.399897, Y=0.084840, Z=9.798160 m/s^2 Time of Week: 5.500000, Week Number: 0
Acceleration: X=0.396538, Y=0.087946, Z=9.802389 m/s^2 Time of Week: 5.503000, Week Number: 0
Acceleration: X=0.400192, Y=0.079369, Z=9.798365 m/s^2 Time of Week: 5.506000, Week Number: 0
Acceleration: X=0.405309, Y=0.078223, Z=9.801163 m/s^2 Time of Week: 5.509000, Week Number: 0
Acceleration: X=0.392339, Y=0.079220, Z=9.802168 m/s^2 Time of Week: 5.512000, Week Number: 0
Acceleration: X=0.395628, Y=0.084101, Z=9.808475 m/s^2 Time of Week: 5.515000, Week Number: 0
Acceleration: X=0.402915, Y=0.085486, Z=9.808089 m/s^2 Time of Week: 5.518000, Week Number: 0
Acceleration: X=0.397863, Y=0.085189, Z=9.801395 m/s^2 Time of Week: 5.521000, Week Number: 0
Acceleration: X=0.400531, Y=0.083804, Z=9.797997 m/s^2 Time of Week: 5.524000, Week Number: 0
Acceleration: X=0.396564, Y=0.087468, Z=9.790305 m/s^2 Time of Week: 5.527000, Week Number: 0
Acceleration: X=0.395088, Y=0.094061, Z=9.794066 m/s^2 Time of Week: 5.530000, Week Number: 0
Acceleration: X=0.392897, Y=0.090789, Z=9.798217 m/s^2 Time of Week: 5.533000, Week Number: 0
Acceleration: X=0.395952, Y=0.086607, Z=9.798845 m/s^2 Time of Week: 5.536000, Week Number: 0
Acceleration: X=0.392555, Y=0.086880, Z=9.796168 m/s^2 Time of Week: 5.539000, Week Number: 0
Acceleration: X=0.397322, Y=0.087770, Z=9.789130 m/s^2 Time of Week: 5.542000, Week Number: 0
Acceleration: X=0.394019, Y=0.085336, Z=9.793066 m/s^2 Time of Week: 5.545000, Week Number: 0
Acceleration: X=0.401373, Y=0.086775, Z=9.803774 m/s^2 Time of Week: 5.548000, Week Number: 0
Acceleration: X=0.401547, Y=0.086911, Z=9.805968 m/s^2 Time of Week: 5.551000, Week Number: 0
Acceleration: X=0.401297, Y=0.084499, Z=9.799336 m/s^2 Time of Week: 5.554000, Week Number: 0
Acceleration: X=0.395457, Y=0.085856, Z=9.803843 m/s^2 Time of Week: 5.557000, Week Number: 0
Acceleration: X=0.395291, Y=0.085190, Z=9.802059 m/s^2 Time of Week: 5.560000, Week Number: 0
Acceleration: X=0.396567, Y=0.084994, Z=9.810567 m/s^2 Time of Week: 5.563000, Week Number: 0
Acceleration: X=0.395300, Y=0.092342, Z=9.807970 m/s^2 Time of Week: 5.566000, Week Number: 0
Acceleration: X=0.392186, Y=0.083729, Z=9.803654 m/s^2 Time of Week: 5.569000, Week Number: 0
Acceleration: X=0.387019, Y=0.079113, Z=9.803722 m/s^2 Time of Week: 5.572000, Week Number: 0
Acceleration: X=0.385720, Y=0.083814, Z=9.800580 m/s^2 Time of Week: 5.575000, Week Number: 0
Acceleration: X=0.389417, Y=0.083840, Z=9.788430 m/s^2 Time of Week: 5.578000, Week Number: 0
Acceleration: X=0.390550, Y=0.086971, Z=9.783277 m/s^2 Time of Week: 5.581000, Week Number: 0
Acceleration: X=0.386620, Y=0.083428, Z=9.793706 m/s^2 Time of Week: 5.584000, Week Number: 0
Acceleration: X=0.382482, Y=0.086701, Z=9.793680 m/s^2 Time of Week: 5.587000, Week Number: 0
Acceleration: X=0.384820, Y=0.078143, Z=9.794187 m/s^2 Time of Week: 5.590000, Week Number: 0
Acceleration: X=0.388917, Y=0.078100, Z=9.793048 m/s^2 Time of Week: 5.593000, Week Number: 0
Acceleration: X=0.392118, Y=0.076405, Z=9.793998 m/s^2 Time of Week: 5.596000, Week Number: 0
Acceleration: X=0.397805, Y=0.086463, Z=9.801928 m/s^2 Time of Week: 5.599000, Week Number: 0
Acceleration: X=0.395349, Y=0.086082, Z=9.802115 m/s^2 Time of Week: 5.602000, Week Number: 0
Acceleration: X=0.393346, Y=0.087637, Z=9.799030 m/s^2 Time of Week: 5.605000, Week Number: 0
Acceleration: X=0.400826, Y=0.084967, Z=9.802749 m/s^2 Time of Week: 5.608000, Week Number: 0
Acceleration: X=0.399823, Y=0.093607, Z=9.807336 m/s^2 Time of Week: 5.611000, Week Number: 0
Acceleration: X=0.403906, Y=0.094234, Z=9.809898 m/s^2 Time of Week: 5.614000, Week Number: 0
Acceleration: X=0.406476, Y=0.087837, Z=9.818884 m/s^2 Time of Week: 5.617000, Week Number: 0
Acceleration: X=0.404865, Y=0.086673, Z=9.810915 m/s^2 Time of Week: 5.620000, Week Number: 0
Acceleration: X=0.405854, Y=0.089375, Z=9.807356 m/s^2 Time of Week: 5.623000, Week Number: 0
Acceleration: X=0.406126, Y=0.084977, Z=9.803966 m/s^2 Time of Week: 5.626000, Week Number: 0
Acceleration: X=0.408466, Y=0.086568, Z=9.800141 m/s^2 Time of Week: 5.629000, Week Number: 0
Acceleration: X=0.397116, Y=0.087074, Z=9.804509 m/s^2 Time of Week: 5.632000, Week Number: 0
Acceleration: X=0.403788, Y=0.080398, Z=9.804651 m/s^2 Time of Week: 5.635000, Week Number: 0
Acceleration: X=0.400686, Y=0.091167, Z=9.804985 m/s^2 Time of Week: 5.638000, Week Number: 0
Acceleration: X=0.405933, Y=0.081656, Z=9.798253 m/s^2 Time of Week: 5.641000, Week Number: 0
Acceleration: X=0.404556, Y=0.077083, Z=9.803502 m/s^2 Time of Week: 5.644000, Week Number: 0
Acceleration: X=0.402358, Y=0.084808, Z=9.803632 m/s^2 Time of Week: 5.647000, Week Number: 0
Acceleration: X=0.400354, Y=0.078900, Z=9.802612 m/s^2 Time of Week: 5.650000, Week Number: 0
Acceleration: X=0.395288, Y=0.075535, Z=9.799590 m/s^2 Time of Week: 5.653000, Week Number: 0
Acceleration: X=0.398385, Y=0.080647, Z=9.799758 m/s^2 Time of Week: 5.656000, Week Number: 0
Acceleration: X=0.400957, Y=0.084196, Z=9.802658 m/s^2 Time of Week: 5.659000, Week Number: 0
Acceleration: X=0.390275, Y=0.085443, Z=9.791555 m/s^2 Time of Week: 5.662000, Week Number: 0
Acceleration: X=0.400895, Y=0.092183, Z=9.792818 m/s^2 Time of Week: 5.665000, Week Number: 0
Acceleration: X=0.397700, Y=0.092086, Z=9.799397 m/s^2 Time of Week: 5.668000, Week Number: 0
Acceleration: X=0.394702, Y=0.093663, Z=9.791096 m/s^2 Time of Week: 5.671000, Week Number: 0
Acceleration: X=0.386640, Y=0.093345, Z=9.790959 m/s^2 Time of Week: 5.674000, Week Number: 0
Acceleration: X=0.390376, Y=0.096322, Z=9.794498 m/s^2 Time of Week: 5.677000, Week Number: 0
Acceleration: X=0.384641, Y=0.092017, Z=9.797278 m/s^2 Time of Week: 5.680000, Week Number: 0
Acceleration: X=0.375105, Y=0.093576, Z=9.796409 m/s^2 Time of Week: 5.683000, Week Number: 0
Acceleration: X=0.384104, Y=0.099045, Z=9.795949 m/s^2 Time of Week: 5.686000, Week Number: 0
Acceleration: X=0.384718, Y=0.088365, Z=9.790176 m/s^2 Time of Week: 5.689000, Week Number: 0
Acceleration: X=0.383902, Y=0.087340, Z=9.795430 m/s^2 Time of Week: 5.692000, Week Number: 0
Acceleration: X=0.386837, Y=0.080840, Z=9.787966 m/s^2 Time of Week: 5.695000, Week Number: 0
Acceleration: X=0.389094, Y=0.085496, Z=9.785246 m/s^2 Time of Week: 5.698000, Week Number: 0
Acceleration: X=0.387980, Y=0.083301, Z=9.794726 m/s^2 Time of Week: 5.701000, Week Number: 0
Acceleration: X=0.389971, Y=0.082487, Z=9.797809 m/s^2 Time of Week: 5.704000, Week Number: 0
Acceleration: X=0.385009, Y=0.084270, Z=9.792134 m/s^2 Time of Week: 5.707000, Week Number: 0
Acceleration: X=0.394726, Y=0.080802, Z=9.790167 m/s^2 Time of Week: 5.710000, Week Number: 0
Acceleration: X=0.392188, Y=0.082196, Z=9.794958 m/s^2 Time of Week: 5.713000, Week Number: 0
Acceleration: X=0.392405, Y=0.083179, Z=9.798940 m/s^2 Time of Week: 5.716000, Week Number: 0
Acceleration: X=0.395973, Y=0.082197, Z=9.807633 m/s^2 Time of Week: 5.719000, Week Number: 0
Acceleration: X=0.398608, Y=0.081992, Z=9.815410 m/s^2 Time of Week: 5.722000, Week Number: 0
Acceleration: X=0.404487, Y=0.081784, Z=9.805418 m/s^2 Time of Week: 5.725000, Week Number: 0
Acceleration: X=0.411156, Y=0.082344, Z=9.801275 m/s^2 Time of Week: 5.728000, Week Number: 0
Acceleration: X=0.411874, Y=0.080497, Z=9.801024 m/s^2 Time of Week: 5.731000, Week Number: 0
Acceleration: X=0.409070, Y=0.085504, Z=9.807079 m/s^2 Time of Week: 5.734000, Week Number: 0
Acceleration: X=0.410492, Y=0.087681, Z=9.808208 m/s^2 Time of Week: 5.737000, Week Number: 0
Acceleration: X=0.412708, Y=0.094472, Z=9.811019 m/s^2 Time of Week: 5.740000, Week Number: 0
Acceleration: X=0.413787, Y=0.083568, Z=9.801816 m/s^2 Time of Week: 5.743000, Week Number: 0
Acceleration: X=0.417877, Y=0.088196, Z=9.801215 m/s^2 Time of Week: 5.746000, Week Number: 0
Acceleration: X=0.409979, Y=0.096239, Z=9.810171 m/s^2 Time of Week: 5.749000, Week Number: 0
Acceleration: X=0.401891, Y=0.096029, Z=9.808368 m/s^2 Time of Week: 5.752000, Week Number: 0
Acceleration: X=0.402620, Y=0.094011, Z=9.808814 m/s^2 Time of Week: 5.755000, Week Number: 0
Acceleration: X=0.402315, Y=0.085092, Z=9.804986 m/s^2 Time of Week: 5.758000, Week Number: 0
Acceleration: X=0.403446, Y=0.083622, Z=9.805599 m/s^2 Time of Week: 5.761000, Week Number: 0
Acceleration: X=0.403841, Y=0.084772, Z=9.800880 m/s^2 Time of Week: 5.764000, Week Number: 0
Acceleration: X=0.401338, Y=0.088212, Z=9.799690 m/s^2 Time of Week: 5.767000, Week Number: 0
Acceleration: X=0.393250, Y=0.082169, Z=9.801675 m/s^2 Time of Week: 5.770000, Week Number: 0
Acceleration: X=0.385614, Y=0.077217, Z=9.795658 m/s^2 Time of Week: 5.773000, Week Number: 0
Acceleration: X=0.392966, Y=0.084414, Z=9.797378 m/s^2 Time of Week: 5.776000, Week Number: 0
Acceleration: X=0.394381, Y=0.078243, Z=9.791651 m/s^2 Time of Week: 5.779000, Week Number: 0
Acceleration: X=0.389349, Y=0.081013, Z=9.795808 m/s^2 Time of Week: 5.782000, Week Number: 0
Acceleration: X=0.391032, Y=0.082519, Z=9.799563 m/s^2 Time of Week: 5.785000, Week Number: 0
Acceleration: X=0.392783, Y=0.081515, Z=9.800793 m/s^2 Time of Week: 5.788000, Week Number: 0
Acceleration: X=0.390327, Y=0.080480, Z=9.803059 m/s^2 Time of Week: 5.791000, Week Number: 0
Acceleration: X=0.393048, Y=0.090231, Z=9.795977 m/s^2 Time of Week: 5.794000, Week Number: 0
Acceleration: X=0.381542, Y=0.087803, Z=9.791970 m/s^2 Time of Week: 5.797000, Week Number: 0
Acceleration: X=0.386387, Y=0.089724, Z=9.797102 m/s^2 Time of Week: 5.800000, Week Number: 0
Acceleration: X=0.386386, Y=0.086581, Z=9.799827 m/s^2 Time of Week: 5.803000, Week Number: 0
Acceleration: X=0.388974, Y=0.097125, Z=9.801098 m/s^2 Time of Week: 5.806000, Week Number: 0
Acceleration: X=0.391586, Y=0.088116, Z=9.783983 m/s^2 Time of Week: 5.809000, Week Number: 0
Acceleration: X=0.384133, Y=0.087925, Z=9.782143 m/s^2 Time of Week: 5.812000, Week Number: 0
Acceleration: X=0.390964, Y=0.087944, Z=9.789436 m/s^2 Time of Week: 5.815000, Week Number: 0
Acceleration: X=0.381224, Y=0.086914, Z=9.793067 m/s^2 Time of Week: 5.818000, Week Number: 0
Acceleration: X=0.388202, Y=0.089707, Z=9.795045 m/s^2 Time of Week: 5.821000, Week Number: 0
Acceleration: X=0.392387, Y=0.088503, Z=9.796264 m/s^2 Time of Week: 5.824000, Week Number: 0
Acceleration: X=0.400102, Y=0.088715, Z=9.794370 m/s^2 Time of Week: 5.827000, Week Number: 0
Acceleration: X=0.405073, Y=0.089329, Z=9.798557 m/s^2 Time of Week: 5.830000, Week Number: 0
Acceleration: X=0.399355, Y=0.082837, Z=9.802318 m/s^2 Time of Week: 5.833000, Week Number: 0
Acceleration: X=0.407392, Y=0.083865, Z=9.807229 m/s^2 Time of Week: 5.836000, Week Number: 0
Acceleration: X=0.403691, Y=0.088281, Z=9.815736 m/s^2 Time of Week: 5.839000, Week Number: 0
Acceleration: X=0.406529, Y=0.081260, Z=9.814084 m/s^2 Time of Week: 5.842000, Week Number: 0
Acceleration: X=0.408249, Y=0.077115, Z=9.804145 m/s^2 Time of Week: 5.845000, Week Number: 0
Acceleration: X=0.409472, Y=0.077059, Z=9.805119 m/s^2 Time of Week: 5.848000, Week Number: 0
Acceleration: X=0.410346, Y=0.077017, Z=9.814849 m/s^2 Time of Week: 5.851000, Week Number: 0
Acceleration: X=0.412751, Y=0.086502, Z=9.817367 m/s^2 Time of Week: 5.854000, Week Number: 0
Acceleration: X=0.412843, Y=0.085686, Z=9.817208 m/s^2 Time of Week: 5.857000, Week Number: 0
Acceleration: X=0.405912, Y=0.087318, Z=9.804968 m/s^2 Time of Week: 5.860000, Week Number: 0
Acceleration: X=0.406928, Y=0.087692, Z=9.794700 m/s^2 Time of Week: 5.863000, Week Number: 0
Acceleration: X=0.396111, Y=0.087007, Z=9.796324 m/s^2 Time of Week: 5.866000, Week Number: 0
