
#################################################################
Log started at 2025-06-16_16-24-33.689473 
#################################################################
IMU initialized succesfully
PPS initialized succesfully
Stream initialized successfully
Stream synced
Acceleration: X=0.388930, Y=0.071718, Z=9.796475 m/s^2 Time of Week: 52.056000, Week Number: 0
Acceleration: X=0.400202, Y=0.070904, Z=9.791762 m/s^2 Time of Week: 55.074000, Week Number: 0
Acceleration: X=0.393552, Y=0.069266, Z=9.796427 m/s^2 Time of Week: 55.077000, Week Number: 0
Acceleration: X=0.390738, Y=0.070289, Z=9.794703 m/s^2 Time of Week: 55.080000, Week Number: 0
Acceleration: X=0.393062, Y=0.068065, Z=9.798815 m/s^2 Time of Week: 55.083000, Week Number: 0
Acceleration: X=0.397443, Y=0.071559, Z=9.794219 m/s^2 Time of Week: 55.086000, Week Number: 0
Acceleration: X=0.398427, Y=0.067974, Z=9.800778 m/s^2 Time of Week: 55.089000, Week Number: 0
Acceleration: X=0.397348, Y=0.076113, Z=9.791344 m/s^2 Time of Week: 55.092000, Week Number: 0
Acceleration: X=0.396420, Y=0.077348, Z=9.805645 m/s^2 Time of Week: 55.095000, Week Number: 0
Acceleration: X=0.394408, Y=0.066364, Z=9.805291 m/s^2 Time of Week: 55.098000, Week Number: 0
Acceleration: X=0.392546, Y=0.064928, Z=9.805194 m/s^2 Time of Week: 55.101000, Week Number: 0
Acceleration: X=0.397410, Y=0.064657, Z=9.799074 m/s^2 Time of Week: 55.104000, Week Number: 0
Acceleration: X=0.407596, Y=0.066873, Z=9.799882 m/s^2 Time of Week: 55.107000, Week Number: 0
Acceleration: X=0.404155, Y=0.062676, Z=9.804646 m/s^2 Time of Week: 55.110000, Week Number: 0
Acceleration: X=0.399720, Y=0.064314, Z=9.797302 m/s^2 Time of Week: 55.113000, Week Number: 0
Acceleration: X=0.408750, Y=0.063667, Z=9.796942 m/s^2 Time of Week: 55.116000, Week Number: 0
Acceleration: X=0.401673, Y=0.062813, Z=9.803263 m/s^2 Time of Week: 55.119000, Week Number: 0
Acceleration: X=0.405461, Y=0.064391, Z=9.805521 m/s^2 Time of Week: 55.122000, Week Number: 0
Acceleration: X=0.401096, Y=0.063359, Z=9.810379 m/s^2 Time of Week: 55.125000, Week Number: 0
Acceleration: X=0.403873, Y=0.065058, Z=9.808324 m/s^2 Time of Week: 55.128000, Week Number: 0
Acceleration: X=0.405657, Y=0.066516, Z=9.808766 m/s^2 Time of Week: 55.131000, Week Number: 0
Acceleration: X=0.399218, Y=0.074926, Z=9.804051 m/s^2 Time of Week: 55.134000, Week Number: 0
Acceleration: X=0.399608, Y=0.068621, Z=9.800657 m/s^2 Time of Week: 55.137000, Week Number: 0
Acceleration: X=0.399475, Y=0.071520, Z=9.792700 m/s^2 Time of Week: 55.140000, Week Number: 0
Acceleration: X=0.405858, Y=0.069668, Z=9.800884 m/s^2 Time of Week: 55.143000, Week Number: 0
Acceleration: X=0.397027, Y=0.077078, Z=9.798258 m/s^2 Time of Week: 55.146000, Week Number: 0
Acceleration: X=0.394174, Y=0.072015, Z=9.783100 m/s^2 Time of Week: 55.149000, Week Number: 0
Acceleration: X=0.392941, Y=0.070374, Z=9.792350 m/s^2 Time of Week: 55.152000, Week Number: 0
Acceleration: X=0.398955, Y=0.072100, Z=9.793542 m/s^2 Time of Week: 55.155000, Week Number: 0
Acceleration: X=0.392320, Y=0.069017, Z=9.796106 m/s^2 Time of Week: 55.158000, Week Number: 0
Acceleration: X=0.399554, Y=0.072033, Z=9.802502 m/s^2 Time of Week: 55.161000, Week Number: 0
Acceleration: X=0.397284, Y=0.073314, Z=9.794651 m/s^2 Time of Week: 55.164000, Week Number: 0
Acceleration: X=0.389739, Y=0.070878, Z=9.799208 m/s^2 Time of Week: 55.167000, Week Number: 0
Acceleration: X=0.396214, Y=0.071393, Z=9.794597 m/s^2 Time of Week: 55.170000, Week Number: 0
Acceleration: X=0.398876, Y=0.063339, Z=9.795527 m/s^2 Time of Week: 55.173000, Week Number: 0
Acceleration: X=0.399582, Y=0.071432, Z=9.804236 m/s^2 Time of Week: 55.176000, Week Number: 0
Acceleration: X=0.403978, Y=0.064480, Z=9.803089 m/s^2 Time of Week: 55.179000, Week Number: 0
Acceleration: X=0.403803, Y=0.067129, Z=9.804045 m/s^2 Time of Week: 55.182000, Week Number: 0
Acceleration: X=0.407606, Y=0.058281, Z=9.804917 m/s^2 Time of Week: 55.185000, Week Number: 0
Acceleration: X=0.405990, Y=0.060610, Z=9.803132 m/s^2 Time of Week: 55.188000, Week Number: 0
Acceleration: X=0.407246, Y=0.068411, Z=9.798454 m/s^2 Time of Week: 55.191000, Week Number: 0
Acceleration: X=0.408510, Y=0.071292, Z=9.807439 m/s^2 Time of Week: 55.194000, Week Number: 0
Acceleration: X=0.408680, Y=0.072390, Z=9.800192 m/s^2 Time of Week: 55.197000, Week Number: 0
Acceleration: X=0.408065, Y=0.076820, Z=9.803143 m/s^2 Time of Week: 55.200000, Week Number: 0
Acceleration: X=0.409186, Y=0.079169, Z=9.798627 m/s^2 Time of Week: 55.203000, Week Number: 0
Acceleration: X=0.405930, Y=0.071265, Z=9.802979 m/s^2 Time of Week: 55.206000, Week Number: 0
Acceleration: X=0.400155, Y=0.075500, Z=9.788215 m/s^2 Time of Week: 55.209000, Week Number: 0
Acceleration: X=0.404412, Y=0.072203, Z=9.791670 m/s^2 Time of Week: 55.212000, Week Number: 0
Acceleration: X=0.402902, Y=0.070694, Z=9.793494 m/s^2 Time of Week: 55.215000, Week Number: 0
Acceleration: X=0.397729, Y=0.069224, Z=9.804680 m/s^2 Time of Week: 55.218000, Week Number: 0
Acceleration: X=0.401588, Y=0.066049, Z=9.806475 m/s^2 Time of Week: 55.221000, Week Number: 0
Acceleration: X=0.401138, Y=0.068141, Z=9.802623 m/s^2 Time of Week: 55.224000, Week Number: 0
Acceleration: X=0.402244, Y=0.069462, Z=9.803843 m/s^2 Time of Week: 55.227000, Week Number: 0
Acceleration: X=0.400700, Y=0.067495, Z=9.795870 m/s^2 Time of Week: 55.230000, Week Number: 0
Acceleration: X=0.409308, Y=0.068681, Z=9.800204 m/s^2 Time of Week: 55.233000, Week Number: 0
Acceleration: X=0.402621, Y=0.061627, Z=9.796890 m/s^2 Time of Week: 55.236000, Week Number: 0
Acceleration: X=0.404075, Y=0.062953, Z=9.810873 m/s^2 Time of Week: 55.239000, Week Number: 0
Acceleration: X=0.405604, Y=0.061642, Z=9.806943 m/s^2 Time of Week: 55.242000, Week Number: 0
Acceleration: X=0.399120, Y=0.066020, Z=9.802616 m/s^2 Time of Week: 55.245000, Week Number: 0
Acceleration: X=0.399925, Y=0.068002, Z=9.799148 m/s^2 Time of Week: 55.248000, Week Number: 0
Acceleration: X=0.398100, Y=0.068896, Z=9.802074 m/s^2 Time of Week: 55.251000, Week Number: 0
Acceleration: X=0.401569, Y=0.067801, Z=9.794332 m/s^2 Time of Week: 55.254000, Week Number: 0
Acceleration: X=0.397682, Y=0.067424, Z=9.793007 m/s^2 Time of Week: 55.257000, Week Number: 0
Acceleration: X=0.406015, Y=0.072678, Z=9.799118 m/s^2 Time of Week: 55.260000, Week Number: 0
Acceleration: X=0.398535, Y=0.073831, Z=9.800951 m/s^2 Time of Week: 55.263000, Week Number: 0
Acceleration: X=0.399368, Y=0.067726, Z=9.801332 m/s^2 Time of Week: 55.266000, Week Number: 0
Acceleration: X=0.402373, Y=0.070214, Z=9.802892 m/s^2 Time of Week: 55.269000, Week Number: 0
Acceleration: X=0.397849, Y=0.071279, Z=9.799020 m/s^2 Time of Week: 55.272000, Week Number: 0
Acceleration: X=0.397887, Y=0.075942, Z=9.794286 m/s^2 Time of Week: 55.275000, Week Number: 0
Acceleration: X=0.394973, Y=0.072059, Z=9.792014 m/s^2 Time of Week: 55.278000, Week Number: 0
Acceleration: X=0.399612, Y=0.071050, Z=9.803267 m/s^2 Time of Week: 55.281000, Week Number: 0
Acceleration: X=0.405102, Y=0.069151, Z=9.803414 m/s^2 Time of Week: 55.284000, Week Number: 0
Acceleration: X=0.404768, Y=0.067158, Z=9.803020 m/s^2 Time of Week: 55.287000, Week Number: 0
Acceleration: X=0.399533, Y=0.069533, Z=9.803467 m/s^2 Time of Week: 55.290000, Week Number: 0
Acceleration: X=0.402283, Y=0.073879, Z=9.798068 m/s^2 Time of Week: 55.293000, Week Number: 0
Acceleration: X=0.403756, Y=0.066201, Z=9.796621 m/s^2 Time of Week: 55.296000, Week Number: 0
Acceleration: X=0.400588, Y=0.069752, Z=9.798561 m/s^2 Time of Week: 55.299000, Week Number: 0
Acceleration: X=0.399919, Y=0.062999, Z=9.804662 m/s^2 Time of Week: 55.302000, Week Number: 0
Acceleration: X=0.402040, Y=0.069605, Z=9.797778 m/s^2 Time of Week: 55.305000, Week Number: 0
Acceleration: X=0.399822, Y=0.070164, Z=9.797215 m/s^2 Time of Week: 55.308000, Week Number: 0
Acceleration: X=0.398756, Y=0.063244, Z=9.799194 m/s^2 Time of Week: 55.311000, Week Number: 0
Acceleration: X=0.401719, Y=0.067829, Z=9.804175 m/s^2 Time of Week: 55.314000, Week Number: 0
Acceleration: X=0.397550, Y=0.068154, Z=9.803848 m/s^2 Time of Week: 55.317000, Week Number: 0
Acceleration: X=0.402713, Y=0.070303, Z=9.800263 m/s^2 Time of Week: 55.320000, Week Number: 0
Acceleration: X=0.410100, Y=0.061512, Z=9.799249 m/s^2 Time of Week: 55.323000, Week Number: 0
Acceleration: X=0.401552, Y=0.066193, Z=9.804339 m/s^2 Time of Week: 55.326000, Week Number: 0
Acceleration: X=0.404861, Y=0.064828, Z=9.804163 m/s^2 Time of Week: 55.329000, Week Number: 0
Acceleration: X=0.405674, Y=0.071250, Z=9.803402 m/s^2 Time of Week: 55.332000, Week Number: 0
Acceleration: X=0.406640, Y=0.070522, Z=9.800520 m/s^2 Time of Week: 55.335000, Week Number: 0
Acceleration: X=0.408389, Y=0.069352, Z=9.797604 m/s^2 Time of Week: 55.338000, Week Number: 0
Acceleration: X=0.410514, Y=0.070179, Z=9.802325 m/s^2 Time of Week: 55.341000, Week Number: 0
Acceleration: X=0.398154, Y=0.066223, Z=9.799787 m/s^2 Time of Week: 55.344000, Week Number: 0
Acceleration: X=0.406826, Y=0.070884, Z=9.800739 m/s^2 Time of Week: 55.347000, Week Number: 0
Acceleration: X=0.410255, Y=0.063914, Z=9.794769 m/s^2 Time of Week: 55.350000, Week Number: 0
Acceleration: X=0.405489, Y=0.067123, Z=9.798814 m/s^2 Time of Week: 55.353000, Week Number: 0
Acceleration: X=0.395185, Y=0.071961, Z=9.792713 m/s^2 Time of Week: 55.356000, Week Number: 0
Acceleration: X=0.390636, Y=0.070678, Z=9.795610 m/s^2 Time of Week: 55.359000, Week Number: 0
Acceleration: X=0.399822, Y=0.074172, Z=9.795235 m/s^2 Time of Week: 55.362000, Week Number: 0
Acceleration: X=0.398675, Y=0.080237, Z=9.796965 m/s^2 Time of Week: 55.365000, Week Number: 0
Acceleration: X=0.398272, Y=0.071063, Z=9.797282 m/s^2 Time of Week: 55.368000, Week Number: 0
Acceleration: X=0.393853, Y=0.072435, Z=9.791737 m/s^2 Time of Week: 55.371000, Week Number: 0
Acceleration: X=0.386839, Y=0.077034, Z=9.791434 m/s^2 Time of Week: 55.374000, Week Number: 0
Acceleration: X=0.390539, Y=0.073215, Z=9.789967 m/s^2 Time of Week: 55.377000, Week Number: 0
Acceleration: X=0.396032, Y=0.076165, Z=9.794882 m/s^2 Time of Week: 55.380000, Week Number: 0
Acceleration: X=0.391708, Y=0.069248, Z=9.806032 m/s^2 Time of Week: 55.383000, Week Number: 0
Acceleration: X=0.401308, Y=0.070983, Z=9.803711 m/s^2 Time of Week: 55.386000, Week Number: 0
Acceleration: X=0.394758, Y=0.059566, Z=9.796886 m/s^2 Time of Week: 55.389000, Week Number: 0
Acceleration: X=0.401098, Y=0.063954, Z=9.793700 m/s^2 Time of Week: 55.392000, Week Number: 0
Acceleration: X=0.395754, Y=0.065118, Z=9.800259 m/s^2 Time of Week: 55.395000, Week Number: 0
Acceleration: X=0.401231, Y=0.071707, Z=9.797631 m/s^2 Time of Week: 55.398000, Week Number: 0
Acceleration: X=0.401667, Y=0.069012, Z=9.803927 m/s^2 Time of Week: 55.401000, Week Number: 0
Acceleration: X=0.402568, Y=0.068345, Z=9.803980 m/s^2 Time of Week: 55.404000, Week Number: 0
Acceleration: X=0.402014, Y=0.068177, Z=9.796722 m/s^2 Time of Week: 55.407000, Week Number: 0
Acceleration: X=0.403687, Y=0.067857, Z=9.798124 m/s^2 Time of Week: 55.410000, Week Number: 0
Acceleration: X=0.400293, Y=0.063657, Z=9.803249 m/s^2 Time of Week: 55.413000, Week Number: 0
Acceleration: X=0.406634, Y=0.067653, Z=9.804396 m/s^2 Time of Week: 55.416000, Week Number: 0
Acceleration: X=0.406841, Y=0.066075, Z=9.803338 m/s^2 Time of Week: 55.419000, Week Number: 0
Acceleration: X=0.407558, Y=0.072401, Z=9.803164 m/s^2 Time of Week: 55.422000, Week Number: 0
Acceleration: X=0.404806, Y=0.067292, Z=9.809348 m/s^2 Time of Week: 55.425000, Week Number: 0
Acceleration: X=0.401821, Y=0.070552, Z=9.804541 m/s^2 Time of Week: 55.428000, Week Number: 0
Acceleration: X=0.406957, Y=0.077014, Z=9.804336 m/s^2 Time of Week: 55.431000, Week Number: 0
Acceleration: X=0.403813, Y=0.074732, Z=9.806507 m/s^2 Time of Week: 55.434000, Week Number: 0
Acceleration: X=0.408422, Y=0.078969, Z=9.801171 m/s^2 Time of Week: 55.437000, Week Number: 0
Acceleration: X=0.407188, Y=0.074600, Z=9.799573 m/s^2 Time of Week: 55.440000, Week Number: 0
Acceleration: X=0.404811, Y=0.068915, Z=9.801294 m/s^2 Time of Week: 55.443000, Week Number: 0
Acceleration: X=0.404795, Y=0.072798, Z=9.790325 m/s^2 Time of Week: 55.446000, Week Number: 0
Acceleration: X=0.404248, Y=0.063562, Z=9.803806 m/s^2 Time of Week: 55.449000, Week Number: 0
Acceleration: X=0.401131, Y=0.067078, Z=9.804848 m/s^2 Time of Week: 55.452000, Week Number: 0
Acceleration: X=0.399740, Y=0.066545, Z=9.798327 m/s^2 Time of Week: 55.455000, Week Number: 0
Acceleration: X=0.399648, Y=0.071755, Z=9.805159 m/s^2 Time of Week: 55.458000, Week Number: 0
Acceleration: X=0.399354, Y=0.068436, Z=9.793194 m/s^2 Time of Week: 55.461000, Week Number: 0
Acceleration: X=0.395539, Y=0.065231, Z=9.792960 m/s^2 Time of Week: 55.464000, Week Number: 0
Acceleration: X=0.397437, Y=0.067938, Z=9.796903 m/s^2 Time of Week: 55.467000, Week Number: 0
Acceleration: X=0.404870, Y=0.064689, Z=9.802456 m/s^2 Time of Week: 55.470000, Week Number: 0
Acceleration: X=0.403180, Y=0.072993, Z=9.804192 m/s^2 Time of Week: 55.473000, Week Number: 0
Acceleration: X=0.399593, Y=0.068214, Z=9.803247 m/s^2 Time of Week: 55.476000, Week Number: 0
Acceleration: X=0.398460, Y=0.066115, Z=9.799639 m/s^2 Time of Week: 55.479000, Week Number: 0
Acceleration: X=0.397362, Y=0.070968, Z=9.799409 m/s^2 Time of Week: 55.482000, Week Number: 0
Acceleration: X=0.401165, Y=0.067110, Z=9.801494 m/s^2 Time of Week: 55.485000, Week Number: 0
Acceleration: X=0.404262, Y=0.074012, Z=9.795020 m/s^2 Time of Week: 55.488000, Week Number: 0
Acceleration: X=0.398345, Y=0.075454, Z=9.794899 m/s^2 Time of Week: 55.491000, Week Number: 0
Acceleration: X=0.394134, Y=0.069248, Z=9.803648 m/s^2 Time of Week: 55.494000, Week Number: 0
Acceleration: X=0.396843, Y=0.069627, Z=9.805681 m/s^2 Time of Week: 55.497000, Week Number: 0
Acceleration: X=0.401665, Y=0.069537, Z=9.812676 m/s^2 Time of Week: 55.500000, Week Number: 0
Acceleration: X=0.404002, Y=0.075479, Z=9.807567 m/s^2 Time of Week: 55.503000, Week Number: 0
Acceleration: X=0.407432, Y=0.073610, Z=9.801437 m/s^2 Time of Week: 55.506000, Week Number: 0
Acceleration: X=0.404219, Y=0.071742, Z=9.799224 m/s^2 Time of Week: 55.509000, Week Number: 0
Acceleration: X=0.407778, Y=0.066984, Z=9.802371 m/s^2 Time of Week: 55.512000, Week Number: 0
Acceleration: X=0.404532, Y=0.069403, Z=9.806962 m/s^2 Time of Week: 55.515000, Week Number: 0
Acceleration: X=0.409716, Y=0.072003, Z=9.805453 m/s^2 Time of Week: 55.518000, Week Number: 0
Acceleration: X=0.410008, Y=0.072900, Z=9.802541 m/s^2 Time of Week: 55.521000, Week Number: 0
Acceleration: X=0.409462, Y=0.068961, Z=9.787903 m/s^2 Time of Week: 55.524000, Week Number: 0
Acceleration: X=0.401678, Y=0.066905, Z=9.796202 m/s^2 Time of Week: 55.527000, Week Number: 0
Acceleration: X=0.402061, Y=0.062833, Z=9.800399 m/s^2 Time of Week: 55.530000, Week Number: 0
Acceleration: X=0.398475, Y=0.068759, Z=9.803885 m/s^2 Time of Week: 55.533000, Week Number: 0
Acceleration: X=0.392688, Y=0.066821, Z=9.795164 m/s^2 Time of Week: 55.536000, Week Number: 0
Acceleration: X=0.397575, Y=0.066865, Z=9.796763 m/s^2 Time of Week: 55.539000, Week Number: 0
Acceleration: X=0.397390, Y=0.063438, Z=9.797959 m/s^2 Time of Week: 55.542000, Week Number: 0
Acceleration: X=0.396259, Y=0.070356, Z=9.796217 m/s^2 Time of Week: 55.545000, Week Number: 0
Acceleration: X=0.391158, Y=0.067869, Z=9.799358 m/s^2 Time of Week: 55.548000, Week Number: 0
Acceleration: X=0.391328, Y=0.075017, Z=9.797888 m/s^2 Time of Week: 55.551000, Week Number: 0
Acceleration: X=0.392649, Y=0.075718, Z=9.800923 m/s^2 Time of Week: 55.554000, Week Number: 0
Acceleration: X=0.394817, Y=0.074214, Z=9.795508 m/s^2 Time of Week: 55.557000, Week Number: 0
Acceleration: X=0.405961, Y=0.073065, Z=9.796671 m/s^2 Time of Week: 55.560000, Week Number: 0
Acceleration: X=0.405852, Y=0.068657, Z=9.794314 m/s^2 Time of Week: 55.563000, Week Number: 0
Acceleration: X=0.398448, Y=0.063885, Z=9.802675 m/s^2 Time of Week: 55.566000, Week Number: 0
Acceleration: X=0.399573, Y=0.062700, Z=9.807014 m/s^2 Time of Week: 55.569000, Week Number: 0
Acceleration: X=0.403757, Y=0.064479, Z=9.800749 m/s^2 Time of Week: 55.572000, Week Number: 0
Acceleration: X=0.401266, Y=0.064117, Z=9.801390 m/s^2 Time of Week: 55.575000, Week Number: 0
Acceleration: X=0.409283, Y=0.063965, Z=9.800438 m/s^2 Time of Week: 55.578000, Week Number: 0
Acceleration: X=0.406329, Y=0.069003, Z=9.802076 m/s^2 Time of Week: 55.581000, Week Number: 0
Acceleration: X=0.402393, Y=0.067108, Z=9.805262 m/s^2 Time of Week: 55.584000, Week Number: 0
Acceleration: X=0.412212, Y=0.065294, Z=9.806191 m/s^2 Time of Week: 55.587000, Week Number: 0
Acceleration: X=0.406825, Y=0.069276, Z=9.796000 m/s^2 Time of Week: 55.590000, Week Number: 0
Acceleration: X=0.407618, Y=0.069128, Z=9.787995 m/s^2 Time of Week: 55.593000, Week Number: 0
Acceleration: X=0.396892, Y=0.068738, Z=9.790580 m/s^2 Time of Week: 55.596000, Week Number: 0
Acceleration: X=0.403593, Y=0.066574, Z=9.802925 m/s^2 Time of Week: 55.599000, Week Number: 0
Acceleration: X=0.398738, Y=0.073033, Z=9.799681 m/s^2 Time of Week: 55.602000, Week Number: 0
Acceleration: X=0.403441, Y=0.072420, Z=9.793236 m/s^2 Time of Week: 55.605000, Week Number: 0
Acceleration: X=0.400821, Y=0.066257, Z=9.795578 m/s^2 Time of Week: 55.608000, Week Number: 0
Acceleration: X=0.406190, Y=0.068318, Z=9.795000 m/s^2 Time of Week: 55.611000, Week Number: 0
Acceleration: X=0.396450, Y=0.072900, Z=9.802430 m/s^2 Time of Week: 55.614000, Week Number: 0
Acceleration: X=0.400524, Y=0.074284, Z=9.802599 m/s^2 Time of Week: 55.617000, Week Number: 0
Acceleration: X=0.390808, Y=0.070476, Z=9.804892 m/s^2 Time of Week: 55.620000, Week Number: 0
Acceleration: X=0.397533, Y=0.068492, Z=9.798952 m/s^2 Time of Week: 55.623000, Week Number: 0
Acceleration: X=0.396404, Y=0.066507, Z=9.800503 m/s^2 Time of Week: 55.626000, Week Number: 0
Acceleration: X=0.394513, Y=0.069455, Z=9.793066 m/s^2 Time of Week: 55.629000, Week Number: 0
Acceleration: X=0.390703, Y=0.062966, Z=9.802038 m/s^2 Time of Week: 55.632000, Week Number: 0
Acceleration: X=0.400969, Y=0.071398, Z=9.802299 m/s^2 Time of Week: 55.635000, Week Number: 0
Acceleration: X=0.401163, Y=0.068736, Z=9.805417 m/s^2 Time of Week: 55.638000, Week Number: 0
Acceleration: X=0.403954, Y=0.065613, Z=9.798405 m/s^2 Time of Week: 55.641000, Week Number: 0
Acceleration: X=0.396347, Y=0.066702, Z=9.790446 m/s^2 Time of Week: 55.644000, Week Number: 0
Acceleration: X=0.399164, Y=0.066274, Z=9.795847 m/s^2 Time of Week: 55.647000, Week Number: 0
Acceleration: X=0.404614, Y=0.066505, Z=9.804023 m/s^2 Time of Week: 55.650000, Week Number: 0
Acceleration: X=0.401183, Y=0.063581, Z=9.807742 m/s^2 Time of Week: 55.653000, Week Number: 0
Acceleration: X=0.404786, Y=0.072807, Z=9.798560 m/s^2 Time of Week: 55.656000, Week Number: 0
Acceleration: X=0.402042, Y=0.072525, Z=9.793264 m/s^2 Time of Week: 55.659000, Week Number: 0
Acceleration: X=0.405890, Y=0.071828, Z=9.798554 m/s^2 Time of Week: 55.662000, Week Number: 0
Acceleration: X=0.405296, Y=0.067048, Z=9.799289 m/s^2 Time of Week: 55.665000, Week Number: 0
Acceleration: X=0.395906, Y=0.074488, Z=9.802773 m/s^2 Time of Week: 55.668000, Week Number: 0
Acceleration: X=0.398361, Y=0.073536, Z=9.808031 m/s^2 Time of Week: 55.671000, Week Number: 0
Acceleration: X=0.400426, Y=0.079802, Z=9.806057 m/s^2 Time of Week: 55.674000, Week Number: 0
Acceleration: X=0.402473, Y=0.074419, Z=9.800521 m/s^2 Time of Week: 55.677000, Week Number: 0
Acceleration: X=0.395279, Y=0.071497, Z=9.803532 m/s^2 Time of Week: 55.680000, Week Number: 0
Acceleration: X=0.394135, Y=0.075236, Z=9.808815 m/s^2 Time of Week: 55.683000, Week Number: 0
Acceleration: X=0.403247, Y=0.065464, Z=9.800866 m/s^2 Time of Week: 55.686000, Week Number: 0
Acceleration: X=0.408829, Y=0.072349, Z=9.797267 m/s^2 Time of Week: 55.689000, Week Number: 0
Acceleration: X=0.405269, Y=0.069920, Z=9.792924 m/s^2 Time of Week: 55.692000, Week Number: 0
Acceleration: X=0.410505, Y=0.066002, Z=9.797036 m/s^2 Time of Week: 55.695000, Week Number: 0
Acceleration: X=0.402668, Y=0.064421, Z=9.797429 m/s^2 Time of Week: 55.698000, Week Number: 0
Acceleration: X=0.405335, Y=0.063036, Z=9.800576 m/s^2 Time of Week: 55.701000, Week Number: 0
Acceleration: X=0.405105, Y=0.068163, Z=9.799830 m/s^2 Time of Week: 55.704000, Week Number: 0
Acceleration: X=0.401548, Y=0.067133, Z=9.796072 m/s^2 Time of Week: 55.707000, Week Number: 0
Acceleration: X=0.401015, Y=0.069895, Z=9.794606 m/s^2 Time of Week: 55.710000, Week Number: 0
Acceleration: X=0.399775, Y=0.069652, Z=9.798334 m/s^2 Time of Week: 55.713000, Week Number: 0
Acceleration: X=0.403054, Y=0.069642, Z=9.800342 m/s^2 Time of Week: 55.716000, Week Number: 0
Acceleration: X=0.408069, Y=0.069437, Z=9.800625 m/s^2 Time of Week: 55.719000, Week Number: 0
Acceleration: X=0.402961, Y=0.073525, Z=9.801343 m/s^2 Time of Week: 55.722000, Week Number: 0
Acceleration: X=0.398773, Y=0.070594, Z=9.799659 m/s^2 Time of Week: 55.725000, Week Number: 0
Acceleration: X=0.403646, Y=0.063323, Z=9.796732 m/s^2 Time of Week: 55.728000, Week Number: 0
Acceleration: X=0.403894, Y=0.067317, Z=9.796991 m/s^2 Time of Week: 55.731000, Week Number: 0
Acceleration: X=0.400456, Y=0.064071, Z=9.793415 m/s^2 Time of Week: 55.734000, Week Number: 0
Acceleration: X=0.400361, Y=0.064808, Z=9.798852 m/s^2 Time of Week: 55.737000, Week Number: 0
Acceleration: X=0.401518, Y=0.069916, Z=9.800855 m/s^2 Time of Week: 55.740000, Week Number: 0
Acceleration: X=0.400618, Y=0.073620, Z=9.799261 m/s^2 Time of Week: 55.743000, Week Number: 0
Acceleration: X=0.397776, Y=0.064282, Z=9.799073 m/s^2 Time of Week: 55.746000, Week Number: 0
Acceleration: X=0.397303, Y=0.063327, Z=9.795211 m/s^2 Time of Week: 55.749000, Week Number: 0
Acceleration: X=0.398764, Y=0.064009, Z=9.802190 m/s^2 Time of Week: 55.752000, Week Number: 0
Acceleration: X=0.393796, Y=0.060327, Z=9.797485 m/s^2 Time of Week: 55.755000, Week Number: 0
Acceleration: X=0.399992, Y=0.069072, Z=9.799808 m/s^2 Time of Week: 55.758000, Week Number: 0
Acceleration: X=0.401205, Y=0.068741, Z=9.798098 m/s^2 Time of Week: 55.761000, Week Number: 0
Acceleration: X=0.401079, Y=0.064018, Z=9.798671 m/s^2 Time of Week: 55.764000, Week Number: 0
Acceleration: X=0.403354, Y=0.068623, Z=9.800422 m/s^2 Time of Week: 55.767000, Week Number: 0
Acceleration: X=0.397859, Y=0.070376, Z=9.793042 m/s^2 Time of Week: 55.770000, Week Number: 0
Acceleration: X=0.399187, Y=0.067473, Z=9.783474 m/s^2 Time of Week: 55.773000, Week Number: 0
Acceleration: X=0.397965, Y=0.073715, Z=9.790957 m/s^2 Time of Week: 55.776000, Week Number: 0
Acceleration: X=0.396952, Y=0.075303, Z=9.797868 m/s^2 Time of Week: 55.779000, Week Number: 0
Acceleration: X=0.393897, Y=0.074217, Z=9.799376 m/s^2 Time of Week: 55.782000, Week Number: 0
Acceleration: X=0.399441, Y=0.063227, Z=9.806313 m/s^2 Time of Week: 55.785000, Week Number: 0
Acceleration: X=0.401692, Y=0.069751, Z=9.804322 m/s^2 Time of Week: 55.788000, Week Number: 0
Acceleration: X=0.405689, Y=0.069097, Z=9.796663 m/s^2 Time of Week: 55.791000, Week Number: 0
Acceleration: X=0.407229, Y=0.070203, Z=9.794595 m/s^2 Time of Week: 55.794000, Week Number: 0
Acceleration: X=0.404974, Y=0.070618, Z=9.802070 m/s^2 Time of Week: 55.797000, Week Number: 0
Acceleration: X=0.403003, Y=0.065934, Z=9.808801 m/s^2 Time of Week: 55.800000, Week Number: 0
Acceleration: X=0.399812, Y=0.064124, Z=9.807816 m/s^2 Time of Week: 55.803000, Week Number: 0
Acceleration: X=0.407438, Y=0.062107, Z=9.807607 m/s^2 Time of Week: 55.806000, Week Number: 0
Acceleration: X=0.414438, Y=0.059348, Z=9.808585 m/s^2 Time of Week: 55.809000, Week Number: 0
Acceleration: X=0.415103, Y=0.060793, Z=9.807216 m/s^2 Time of Week: 55.812000, Week Number: 0
Acceleration: X=0.408105, Y=0.064394, Z=9.801072 m/s^2 Time of Week: 55.815000, Week Number: 0
Acceleration: X=0.402574, Y=0.071756, Z=9.807355 m/s^2 Time of Week: 55.818000, Week Number: 0
Acceleration: X=0.405361, Y=0.072449, Z=9.808779 m/s^2 Time of Week: 55.821000, Week Number: 0
Acceleration: X=0.398434, Y=0.071484, Z=9.803704 m/s^2 Time of Week: 55.824000, Week Number: 0
Acceleration: X=0.395573, Y=0.073212, Z=9.798604 m/s^2 Time of Week: 55.827000, Week Number: 0
